,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119
10,-9.066200957,-9.116685818,-9.146479579,-9.19285242,-9.241972106,-9.235242776,-9.285817725,-9.290198921,-9.291842582,-9.294269517,-9.293935514,-9.298835574,-9.306154399,-9.357294212,-9.366857615,-9.417839871,-9.41294526,-9.405053066,-9.397336477,-9.406088215,-9.456994434,-9.456177364,-9.50727371,-9.507310116,-9.51709965,-9.567917475,-9.566701402,-9.61758694,-9.668855763,-9.659557898,-9.710642619,-9.737660962,-9.768720491,-9.79090274,-9.78519088,-9.836118635,-9.887198833,-9.88685978,-9.937120627,-9.946653559,-9.996914288,-9.991063788,-10.01657058,-10.0668628,-10.06335698,-10.11381412,-10.11035275,-10.11469873,-10.16573066,-10.17202548,-10.22324334,-10.24799638,-10.29344414,-10.33875436,-10.34136806,-10.33582974,-10.35627691,-10.36098355,-10.36447597,-10.41474926,-10.40983203,-10.41146166,-10.4623307,-10.46685416,-10.49663017,-10.54752304,-10.54425851,-10.5952461,-10.6463543,-10.65548059,-10.70670586,-10.69954782,-10.75044677,-10.7481344,-10.79874894,-10.84819446,-10.84009309,-10.86774465,-10.86391388,-10.9144689,-10.91263416,-10.91063705,-10.92024836,-10.9298884,-10.92011203,-10.91985059,-10.91564039,-10.91930471,-10.92636764,-10.93347779,-10.94159486,-10.9397576,-10.94144273,-10.93492512,-10.93711138,-10.94705825,-10.94983669,-10.94148575,-10.93867972
11,-8.92792831,-8.92270956,-8.973963878,-9.00957413,-9.059869533,-9.05380837,-9.054467482,-9.052987135,-9.053367159,-9.053335214,-9.048314869,-9.041649928,-9.092106101,-9.083309957,-9.133992187,-9.14060464,-9.13912424,-9.131035864,-9.135619534,-9.186353235,-9.191202256,-9.242439645,-9.2363533,-9.24480453,-9.295316321,-9.297578753,-9.348124113,-9.398754375,-9.40616486,-9.457228122,-9.483060003,-9.512753986,-9.53399394,-9.540230115,-9.59137071,-9.642458265,-9.647370365,-9.697696369,-9.695423773,-9.746581219,-9.746823546,-9.771162921,-9.822087651,-9.824479877,-9.875542658,-9.877492228,-9.881631707,-9.932157345,-9.922994713,-9.973870594,-9.997495661,-10.04089693,-10.08417636,-10.07982382,-10.08456674,-10.10401498,-10.11217176,-10.10519858,-10.15563885,-10.15713759,-10.15866243,-10.20965203,-10.20935169,-10.23777331,-10.28876742,-10.29806498,-10.34903255,-10.39938432,-10.39879005,-10.44911309,-10.44620093,-10.4970046,-10.4911066,-10.54161936,-10.58883623,-10.59535164,-10.62178016,-10.61481676,-10.66515071,-10.67212281,-10.67617114,-10.67036141,-10.67837448,-10.68148772,-10.67327198,-10.66832521,-10.66408643,-10.66511933,-10.67075126,-10.66568486,-10.66691567,-10.66156209,-10.66826916,-10.66480387,-10.66733415,-10.65893696,-10.65089591,-10.65248525,-10.648485
12,-8.780832977,-8.809070247,-8.852653667,-8.898678601,-8.89795285,-8.948384686,-8.947879558,-8.955499497,-8.961425775,-8.966733694,-8.963458029,-9.013988026,-9.014100408,-9.065072045,-9.05925345,-9.05097701,-9.055269303,-9.060606562,-9.111827132,-9.103740539,-9.154450907,-9.16403598,-9.162434545,-9.21299693,-9.204732342,-9.25600108,-9.306254284,-9.307012719,-9.357307446,-9.382606002,-9.411690098,-9.43251437,-9.43879146,-9.489314322,-9.53984047,-9.547041703,-9.597957303,-9.589024953,-9.639959356,-9.642404061,-9.666249584,-9.716947698,-9.721566248,-9.772588746,-9.764056098,-9.76810935,-9.818765048,-9.816846846,-9.867642852,-9.890716744,-9.933171236,-9.975526363,-9.974954439,-9.981795218,-10.00075463,-10.00054507,-10.00839746,-10.05960977,-10.06087874,-10.06237276,-10.11285443,-10.10321636,-10.13098745,-10.18176995,-10.1774639,-10.22790234,-10.27883821,-10.28433052,-10.3354674,-10.34193666,-10.3925808,-10.3953427,-10.4458711,-10.49207993,-10.49265618,-10.51851135,-10.51056058,-10.56161405,-10.56613193,-10.56114887,-10.56636826,-10.57114607,-10.57712653,-10.56912164,-10.56997482,-10.56628466,-10.57537401,-10.57752184,-10.572351,-10.57224997,-10.57935271,-10.58940022,-10.59361938,-10.58688881,-10.58228124,-10.58588757,-10.57816453,-10.58303183,-10.57612164
13,-8.671490204,-8.721795732,-8.754752151,-8.805306641,-8.81345505,-8.815026368,-8.810327078,-8.816187683,-8.816082488,-8.822083364,-8.873107843,-8.875468974,-8.925972401,-8.929584852,-8.922022328,-8.92167046,-8.926831957,-8.977839072,-8.979839766,-9.031073312,-9.030403146,-9.026747879,-9.077724211,-9.068001183,-9.11748604,-9.168199946,-9.164906621,-9.215558018,-9.239342922,-9.266660456,-9.286254979,-9.29058742,-9.341141552,-9.39238625,-9.383522963,-9.43473582,-9.429952994,-9.480715034,-9.485366391,-9.507777639,-9.558195897,-9.552242258,-9.602903354,-9.593695607,-9.597480371,-9.647838283,-9.655016226,-9.705835636,-9.727463174,-9.767288546,-9.80705023,-9.797726641,-9.788302804,-9.806079306,-9.798886503,-9.79877997,-9.849328605,-9.854946448,-9.856362217,-9.905393688,-9.915346641,-9.941376611,-9.991941286,-9.995389965,-10.0460595,-10.09708642,-10.10272646,-10.15330056,-10.1492038,-10.20025447,-10.19667017,-10.24791603,-10.29132892,-10.28832542,-10.31256141,-10.30639784,-10.35695959,-10.36688671,-10.36962618,-10.37341854,-10.36762135,-10.37650141,-10.37710586,-10.38343409,-10.37967591,-10.38908818,-10.3869477,-10.38577858,-10.37989502,-10.38125919,-10.39020905,-10.39948258,-10.40550673,-10.39641636,-10.38778904,-10.38207653,-10.38935765,-10.39057946,-10.39946229
14,-8.599789529,-8.637927524,-8.678052193,-8.68567138,-8.736261158,-8.738336054,-8.744894126,-8.736877092,-8.741342008,-8.791732427,-8.797900046,-8.848326499,-8.847990192,-8.846402243,-8.847296958,-8.840292502,-8.891262902,-8.897355315,-8.948128324,-8.945875793,-8.954421419,-9.00472659,-9.001259367,-9.047005054,-9.097864196,-9.094033581,-9.145334305,-9.167325075,-9.19256179,-9.210678497,-9.207282154,-9.257695529,-9.308998249,-9.313266085,-9.36375948,-9.358074418,-9.408658109,-9.400870854,-9.421582016,-9.472403195,-9.468216936,-9.518869654,-9.528243112,-9.531704406,-9.578191248,-9.577964576,-9.628882697,-9.648825923,-9.685575491,-9.722272572,-9.714841391,-9.724245892,-9.740650951,-9.732933765,-9.731011402,-9.781666895,-9.788400981,-9.789684878,-9.834991592,-9.831334973,-9.855350489,-9.906388089,-9.905514406,-9.955974086,-10.00686291,-9.999212769,-10.0500134,-10.04377321,-10.09475496,-10.09766002,-10.14749017,-10.18760592,-10.18165902,-10.20400712,-10.20678194,-10.25795335,-10.25091189,-10.24398128,-10.239116,-10.23377483,-10.23030471,-10.22698354,-10.23385118,-10.23074767,-10.23324104,-10.23781219,-10.24146889,-10.23714088,-10.24167026,-10.24056889,-10.24101174,-10.23641604,-10.24323632,-10.25182175,-10.24604698,-10.24314216,-10.24137342,-10.25004747,-10.24180288
15,-8.553949065,-8.582046523,-8.632666229,-8.626174469,-8.619468777,-8.620376266,-8.623729755,-8.6323953,-8.682895328,-8.683576613,-8.734477615,-8.744157273,-8.742360556,-8.746759794,-8.755538051,-8.806502946,-8.807374596,-8.85841203,-8.860136584,-8.857139656,-8.908080594,-8.899191788,-8.940970303,-8.992103112,-8.993405332,-9.044175345,-9.06426972,-9.087322977,-9.103882679,-9.11391033,-9.16479291,-9.215470825,-9.20563801,-9.256852724,-9.25405551,-9.304799234,-9.305170568,-9.324069796,-9.375070111,-9.372822323,-9.42401214,-9.418142647,-9.421268482,-9.463692014,-9.469668068,-9.520183545,-9.538391377,-9.571938024,-9.605440711,-9.608803614,-9.612499664,-9.627472431,-9.637382487,-9.63277937,-9.6837335,-9.689847867,-9.690967995,-9.732345783,-9.742116573,-9.764052675,-9.815290366,-9.820632981,-9.871374056,-9.922302501,-9.92309786,-9.973886511,-9.981393885,-10.03258271,-10.0249073,-10.070441,-10.1071193,-10.1166477,-10.13703984,-10.14587673,-10.1964083,-10.19266628,-10.1918434,-10.20147555,-10.1935029,-10.18607849,-10.18886953,-10.1864492,-10.19078083,-10.19003385,-10.18674259,-10.18481991,-10.17579205,-10.17264591,-10.16704019,-10.16935039,-10.1656506,-10.17276573,-10.18147167,-10.17973838,-10.18064226,-10.18548542,-10.19255181,-10.19051667,-10.1981355
16,-8.52418294,-8.55764056,-8.549894895,-8.601138651,-8.607523666,-8.61683757,-8.623425012,-8.674477996,-8.670469462,-8.721541043,-8.715804481,-8.710984334,-8.710102362,-8.7066189,-8.757877146,-8.760421506,-8.81152897,-8.815426616,-8.814534094,-8.865377648,-8.86518247,-8.903017224,-8.954018586,-8.947247388,-8.997726146,-9.015952524,-9.036830133,-9.051826797,-9.057668367,-9.10873084,-9.159608768,-9.158535048,-9.208954587,-9.199174402,-9.250282784,-9.25246144,-9.269521406,-9.320486838,-9.328120168,-9.377602301,-9.378260305,-9.381073421,-9.419454513,-9.409821199,-9.460512284,-9.477010627,-9.507389249,-9.537724131,-9.541165247,-9.549978764,-9.563514859,-9.556362893,-9.559141314,-9.606083316,-9.600275348,-9.601241174,-9.638677254,-9.637075248,-9.656947414,-9.708187274,-9.708043854,-9.75912436,-9.810042643,-9.80343234,-9.85437763,-9.857923754,-9.908247306,-9.903224229,-9.944452039,-9.977700762,-9.971232613,-9.989681496,-9.993532482,-10.04455429,-10.04229655,-10.05159036,-10.0430919,-10.04059694,-10.04147268,-10.04588032,-10.0434769,-10.04066274,-10.03520692,-10.04307973,-10.04783629,-10.04186539,-10.04743827,-10.03752259,-10.04685246,-10.054988,-10.05545607,-10.06295849,-10.05322992,-10.04838476,-10.04331067,-10.04300849,-10.05305174,-10.04452811,-10.04656412
17,-8.508689357,-8.559792322,-8.558520467,-8.557375019,-8.562911269,-8.559413128,-8.61006286,-8.602578826,-8.653435109,-8.658898641,-8.667645795,-8.67170861,-8.667297292,-8.718006909,-8.722543537,-8.773463926,-8.76364641,-8.766982021,-8.818019275,-8.812594795,-8.846453222,-8.897407223,-8.896839331,-8.948090436,-8.964412988,-8.983125212,-8.996539346,-9.004428329,-9.055497627,-9.105805108,-9.096542128,-9.147105239,-9.140240133,-9.19144744,-9.190458717,-9.205721401,-9.256131272,-9.251913569,-9.296197022,-9.293133418,-9.295661714,-9.329990959,-9.333992761,-9.384740602,-9.399495504,-9.426689807,-9.453849004,-9.460883551,-9.458422463,-9.470496045,-9.461309487,-9.462456392,-9.504444776,-9.500253245,-9.501086735,-9.534543459,-9.540777347,-9.558549974,-9.608819842,-9.614741465,-9.665019108,-9.716111944,-9.708551145,-9.759539756,-9.752238202,-9.802605998,-9.812359866,-9.849241465,-9.878999527,-9.874958028,-9.891466611,-9.88278857,-9.933896468,-9.937186308,-9.93469075,-9.944229343,-9.952491602,-9.955466785,-9.951815017,-9.947198567,-9.943278308,-9.946076038,-9.937772224,-9.933588293,-9.926289114,-9.928383808,-9.926147209,-9.934550743,-9.938576126,-9.933611467,-9.935602055,-9.932096537,-9.932866086,-9.939397159,-9.94040852,-9.933321198,-9.934860635,-9.932894346,-9.929954483
18,-8.507662541,-8.517258359,-8.568148176,-8.560869334,-8.564813403,-8.615356906,-8.616228546,-8.666489647,-8.675384028,-8.670921417,-8.665340281,-8.658792848,-8.707414492,-8.698583616,-8.749416094,-8.747814944,-8.750199725,-8.801004288,-8.802924508,-8.831476669,-8.881922774,-8.889630766,-8.94038269,-8.954176439,-8.969968782,-8.981301236,-8.988943677,-9.039264827,-9.089550501,-9.086130277,-9.136828818,-9.140503394,-9.187944647,-9.195775427,-9.20866536,-9.259879007,-9.264444666,-9.301776391,-9.294271236,-9.296406841,-9.325362452,-9.333593594,-9.384151037,-9.396571534,-9.419494041,-9.442414749,-9.447826259,-9.448795266,-9.458949872,-9.456999053,-9.464600656,-9.500001709,-9.495531914,-9.496230276,-9.524411457,-9.521843998,-9.536802683,-9.587944452,-9.584972947,-9.636127302,-9.6869226,-9.683019363,-9.734280581,-9.737371494,-9.787708919,-9.789645449,-9.820738387,-9.845828413,-9.851727391,-9.865648315,-9.863622858,-9.914807902,-9.910847754,-9.901318072,-9.905766512,-9.906809928,-9.912077233,-9.910865285,-9.903405882,-9.898978396,-9.890987368,-9.89470185,-9.894023136,-9.903460542,-9.902991421,-9.901221396,-9.891746259,-9.894892511,-9.900292983,-9.899149198,-9.901698184,-9.898414048,-9.908137422,-9.911559939,-9.905057249,-9.905268592,-9.896809649,-9.894199001,-9.895618596
19,-8.51813594,-8.526359862,-8.518349689,-8.513716244,-8.564837113,-8.573693559,-8.624520443,-8.62633537,-8.629950976,-8.623673405,-8.633198859,-8.674735235,-8.678804233,-8.72984885,-8.737468342,-8.746576608,-8.797778256,-8.79303579,-8.817451417,-8.868332177,-8.86917798,-8.920005136,-8.931804162,-8.945333736,-8.955038658,-8.949258987,-8.999654019,-9.050751157,-9.053906377,-9.105076563,-9.096328601,-9.136889202,-9.144319057,-9.155347515,-9.206253714,-9.207125455,-9.239025665,-9.229574875,-9.231412785,-9.256170615,-9.265164862,-9.316093785,-9.326694963,-9.346282271,-9.365878902,-9.363558369,-9.372967182,-9.381634754,-9.386234767,-9.381198482,-9.411464741,-9.410550223,-9.411145771,-9.435240565,-9.445249002,-9.458011183,-9.509144775,-9.517759004,-9.568602175,-9.616944916,-9.617197155,-9.668468444,-9.674801828,-9.725169559,-9.716571579,-9.743175917,-9.764633868,-9.772211716,-9.784100763,-9.79044754,-9.841250795,-9.846357525,-9.847605164,-9.851299421,-9.848060491,-9.852048985,-9.849312029,-9.853519665,-9.848556055,-9.844849791,-9.849167503,-9.855842424,-9.854199923,-9.860120331,-9.859163052,-9.868421852,-9.878304167,-9.874229034,-9.88358141,-9.892671378,-9.893533723,-9.884458878,-9.875777208,-9.880352957,-9.886333465,-9.89600505,-9.895398259,-9.902118882,-9.910355992
20,-8.524499925,-8.531806697,-8.541159345,-8.591525196,-8.590870914,-8.641329145,-8.633787314,-8.638612484,-8.632157894,-8.624894129,-8.662397383,-8.66551042,-8.716735556,-8.713506015,-8.707096395,-8.757755454,-8.758063002,-8.780119121,-8.83117897,-8.82131425,-8.872560303,-8.883225083,-8.895455306,-8.904252172,-8.898735928,-8.947071604,-8.997359493,-9.00144589,-9.052534825,-9.047833507,-9.084486644,-9.086751368,-9.096731025,-9.147180492,-9.138835025,-9.167679206,-9.175021958,-9.176682449,-9.199060095,-9.201920186,-9.25286392,-9.262439667,-9.280130833,-9.297830359,-9.290554704,-9.280957112,-9.288793223,-9.293168357,-9.298705498,-9.326043399,-9.321713627,-9.32224942,-9.34403033,-9.346145054,-9.357658857,-9.407918891,-9.413449499,-9.464093634,-9.507793049,-9.508079851,-9.558717653,-9.561367219,-9.611891672,-9.608792893,-9.632874067,-9.652287237,-9.643872527,-9.654597557,-9.66354997,-9.714694987,-9.706898829,-9.713766043,-9.709620633,-9.706766236,-9.710370495,-9.719929908,-9.711019532,-9.716515615,-9.717494573,-9.715399466,-9.709965696,-9.717790753,-9.721614337,-9.723960371,-9.723443508,-9.727765929,-9.736141462,-9.730224075,-9.736141026,-9.7428103,-9.739105169,-9.742945185,-9.734275078,-9.734265352,-9.729188377,-9.728241621,-9.726539402,-9.718064871,-9.718625607
21,-8.507984091,-8.509850681,-8.561151885,-8.565508586,-8.615794887,-8.624584261,-8.628295626,-8.618381798,-8.613283244,-8.648518967,-8.655289083,-8.706536362,-8.705163443,-8.711911194,-8.7629606,-8.767500904,-8.788213669,-8.836200406,-8.82744054,-8.878559328,-8.888586203,-8.900082877,-8.908352224,-8.904152183,-8.949596433,-9.000096157,-9.009169732,-9.060274941,-9.05886093,-9.09331158,-9.097535478,-9.106912296,-9.157378724,-9.147862489,-9.17500004,-9.180291075,-9.181836687,-9.202860528,-9.196260447,-9.24727818,-9.256289613,-9.272918874,-9.289547422,-9.292438932,-9.291726401,-9.299106383,-9.297961134,-9.299599481,-9.325282033,-9.316919481,-9.317414672,-9.33789349,-9.347471594,-9.358290958,-9.408911301,-9.406452331,-9.45732804,-9.498393984,-9.502135232,-9.552999457,-9.546240664,-9.597320635,-9.599091184,-9.621757135,-9.640041449,-9.63510739,-9.645172817,-9.651923722,-9.702445137,-9.703449019,-9.710408674,-9.714724706,-9.711602634,-9.712428814,-9.718671954,-9.715265789,-9.707062041,-9.715464651,-9.713640635,-9.708041468,-9.715926558,-9.709144266,-9.712642177,-9.70992123,-9.707715243,-9.698238325,-9.689623742,-9.689506267,-9.695854379,-9.688086921,-9.678241012,-9.682368493,-9.690849081,-9.68701517,-9.685618606,-9.686085946,-9.69281759,-9.693331442,-9.694184394
22,-8.466562499,-8.517526831,-8.525153401,-8.575421574,-8.577321086,-8.568591369,-8.57489009,-8.578637785,-8.613078329,-8.603184324,-8.653874741,-8.646713327,-8.645331195,-8.695683808,-8.689302139,-8.709539845,-8.756425825,-8.747331362,-8.798170186,-8.807972918,-8.819214362,-8.827293131,-8.821605816,-8.866048946,-8.917250426,-8.907941181,-8.958352186,-8.955348486,-8.989022676,-8.998047371,-9.007203773,-9.058060374,-9.063482618,-9.090017378,-9.09447785,-9.096003308,-9.116525309,-9.12456361,-9.175485503,-9.184299054,-9.200564049,-9.216821188,-9.210176345,-9.212572018,-9.21978595,-9.217165193,-9.225289003,-9.250379725,-9.250524316,-9.250988899,-9.271004255,-9.267060338,-9.277638015,-9.328554141,-9.321797372,-9.372161875,-9.412266084,-9.403636896,-9.454293397,-9.452622916,-9.502882674,-9.511222491,-9.533380467,-9.551284471,-9.548609288,-9.558446561,-9.556088508,-9.606552418,-9.609662964,-9.61444342,-9.609335856,-9.612952464,-9.617934573,-9.623238171,-9.628702875,-9.637860289,-9.643745546,-9.647288059,-9.642466539,-9.647615198,-9.649955022,-9.650661124,-9.653525034,-9.652788568,-9.658159718,-9.651369945,-9.657424556,-9.660832665,-9.665893137,-9.673879092,-9.664192719,-9.658515217,-9.656534412,-9.659696154,-9.660228349,-9.655577723,-9.656072423,-9.656898841,-9.657432021
23,-8.445234227,-8.439290577,-8.490316698,-8.494346898,-8.486161039,-8.486552937,-8.479627307,-8.510775457,-8.503773359,-8.554631869,-8.54669049,-8.552510626,-8.601822925,-8.60260944,-8.620908505,-8.663290006,-8.670671622,-8.72099907,-8.729853028,-8.740023067,-8.747328649,-8.749979274,-8.790169399,-8.837519212,-8.839538251,-8.890295624,-8.889955725,-8.920400351,-8.925870544,-8.93413879,-8.984387007,-8.991207633,-9.015212292,-9.023966982,-9.025371469,-9.043931153,-9.036194858,-9.087272716,-9.095250925,-9.109960955,-9.124673397,-9.122920959,-9.12015375,-9.126666077,-9.136272904,-9.141258438,-9.163945521,-9.160562707,-9.160968891,-9.179054461,-9.187159424,-9.196726267,-9.247889143,-9.241360496,-9.29259737,-9.328824624,-9.337293343,-9.388414875,-9.395062485,-9.446277682,-9.442971233,-9.46300215,-9.479199062,-9.47469922,-9.483609087,-9.487921289,-9.538348472,-9.534985264,-9.532048979,-9.541727403,-9.54889528,-9.546829211,-9.553243391,-9.553788816,-9.560880372,-9.564061678,-9.558636616,-9.561393917,-9.559830434,-9.558655114,-9.565785018,-9.569633029,-9.571580115,-9.566172394,-9.568067354,-9.562505769,-9.560938406,-9.567908071,-9.574250428,-9.565318457,-9.574189945,-9.572960368,-9.568233405,-9.56586307,-9.56933134,-9.569777064,-9.570521996,-9.570998056,-9.574593613
24,-8.431863389,-8.482490403,-8.482035897,-8.491586594,-8.501633595,-8.500935826,-8.529094692,-8.524957993,-8.575311351,-8.584617903,-8.574754339,-8.619326211,-8.611757515,-8.628292111,-8.666586623,-8.676446976,-8.726778923,-8.734762889,-8.743948,-8.750557829,-8.758431118,-8.794751514,-8.837552,-8.845943726,-8.896878669,-8.899640519,-8.927144275,-8.920306271,-8.927776494,-8.973199638,-8.972296401,-8.993988778,-8.988343768,-8.98962768,-9.006415211,-9.007211871,-9.058383815,-9.065588755,-9.078888147,-9.092190513,-9.092848476,-9.095047162,-9.10091924,-9.101578997,-9.104131294,-9.124642095,-9.132806746,-9.133164837,-9.149498619,-9.151906056,-9.160549401,-9.211727957,-9.202886395,-9.253267999,-9.285985504,-9.292172511,-9.343294468,-9.344855636,-9.39550719,-9.401542668,-9.419653296,-9.434289653,-9.42612639,-9.434190204,-9.442914758,-9.49392281,-9.491643938,-9.49059947,-9.488184762,-9.484098456,-9.475099777,-9.479570612,-9.474707463,-9.469088778,-9.467914331,-9.470804995,-9.466040966,-9.474164292,-9.481709362,-9.485052305,-9.489223693,-9.481453317,-9.479272804,-9.48469305,-9.493488602,-9.489964659,-9.48952872,-9.487567423,-9.495330708,-9.490095104,-9.495328399,-9.491116012,-9.493874438,-9.494818329,-9.495224456,-9.495899821,-9.49632607,-9.493045981,-9.484058054
25,-8.418088791,-8.422060407,-8.426393691,-8.433096911,-8.42885701,-8.456507232,-8.459800563,-8.51028244,-8.505850054,-8.512328623,-8.556086046,-8.561151705,-8.577372876,-8.614955345,-8.623193198,-8.67437112,-8.682191938,-8.691187439,-8.697677358,-8.693800741,-8.729446144,-8.771462008,-8.766467275,-8.817209372,-8.816215709,-8.843206835,-8.839276983,-8.846612809,-8.891211871,-8.89365165,-8.914939807,-8.908352369,-8.909629813,-8.926110361,-8.924279799,-8.974680932,-8.981736758,-8.99478692,-9.007848104,-9.001467912,-8.99861757,-9.004377976,-9.013556255,-9.017301171,-9.037430326,-9.046181595,-9.046534345,-9.062558836,-9.057781944,-9.066252738,-9.116520853,-9.112369406,-9.163369962,-9.195477494,-9.200376351,-9.250854462,-9.252890737,-9.302651951,-9.299039359,-9.3168375,-9.33121226,-9.322328278,-9.330238092,-9.321220618,-9.371922661,-9.372248847,-9.381211872,-9.374077115,-9.370754621,-9.365672316,-9.363342483,-9.370664975,-9.365191099,-9.364203158,-9.370623899,-9.373444143,-9.369742767,-9.364332988,-9.368304392,-9.373806525,-9.379668004,-9.371633486,-9.380846656,-9.379269926,-9.370409973,-9.364037349,-9.362945731,-9.355216802,-9.349923764,-9.35136391,-9.360356911,-9.362689761,-9.37098988,-9.371384831,-9.372055176,-9.372472051,-9.373468989,-9.377850404,-9.378108321
26,-8.40148112,-8.400815417,-8.401934375,-8.402670272,-8.428306021,-8.42953418,-8.479594396,-8.471000783,-8.469916436,-8.510488096,-8.510757832,-8.525777612,-8.56060269,-8.560944967,-8.611252066,-8.618488666,-8.626804665,-8.632807625,-8.635000945,-8.668025853,-8.706966511,-8.697715228,-8.748796517,-8.747889935,-8.772891731,-8.764716901,-8.771514702,-8.812859889,-8.804617921,-8.824341984,-8.820432431,-8.821620285,-8.836899101,-8.840102146,-8.890127846,-8.896675203,-8.908760107,-8.920859268,-8.925456471,-8.918503276,-8.923849958,-8.921210893,-8.920240594,-8.938884046,-8.931917974,-8.93225358,-8.94710717,-8.956264069,-8.964101942,-9.01526874,-9.008121655,-9.057217759,-9.086970982,-9.078367497,-9.128945139,-9.133030551,-9.179172809,-9.174982608,-9.191506475,-9.20484457,-9.203146677,-9.210465099,-9.216941016,-9.267805745,-9.276451592,-9.281513163,-9.284565803,-9.285694325,-9.279643179,-9.282502548,-9.279673818,-9.272550762,-9.281078516,-9.281021747,-9.287296608,-9.282170171,-9.272605707,-9.264545903,-9.257897764,-9.259413676,-9.257452493,-9.248843274,-9.245207927,-9.252030522,-9.250901089,-9.25875262,-9.265933999,-9.263397369,-9.270112485,-9.278776468,-9.280039075,-9.289608334,-9.289963938,-9.290586961,-9.290976599,-9.294756125,-9.285742609,-9.285974298,-9.28708528
27,-8.37961106,-8.377588912,-8.383672202,-8.409656441,-8.402897009,-8.453643032,-8.456695522,-8.460269693,-8.501393247,-8.50531373,-8.520513593,-8.555781234,-8.56008738,-8.610837483,-8.618156476,-8.626561591,-8.632626095,-8.637612791,-8.671050685,-8.710489485,-8.717055835,-8.767384008,-8.760703572,-8.786024896,-8.783273381,-8.790162332,-8.832051125,-8.836790416,-8.856770123,-8.853974865,-8.855181491,-8.870651821,-8.861254533,-8.911933861,-8.918582489,-8.930841738,-8.94308628,-8.949713347,-8.940538122,-8.945960098,-8.945976696,-8.951324779,-8.970195042,-8.963981155,-8.964318049,-8.979374091,-8.976804318,-8.984733664,-9.035799775,-9.03512505,-9.084854962,-9.114991388,-9.112580477,-9.163611067,-9.166138888,-9.212898924,-9.210223973,-9.226977601,-9.240509903,-9.232700884,-9.240109905,-9.243061451,-9.294239517,-9.286261284,-9.283433234,-9.273822709,-9.265187085,-9.268204572,-9.259536731,-9.25057838,-9.244014419,-9.246732254,-9.241919777,-9.25109735,-9.244326835,-9.253547968,-9.247217838,-9.250857063,-9.242526362,-9.239932234,-9.234541849,-9.243583962,-9.244634421,-9.252389845,-9.251819802,-9.247479178,-9.249271691,-9.2577079,-9.256400323,-9.251009593,-9.257004945,-9.257351613,-9.257977803,-9.25837262,-9.262907808,-9.266970147,-9.267201917,-9.268318287,-9.269511664
28,-8.350049297,-8.348680087,-8.376547911,-8.38398874,-8.434407495,-8.436288899,-8.429849291,-8.473954352,-8.477246068,-8.493532701,-8.531314533,-8.533785457,-8.5843568,-8.592187729,-8.601176303,-8.607657571,-8.617575477,-8.653386386,-8.695632263,-8.687590462,-8.738674207,-8.730219968,-8.757340597,-8.763546143,-8.770921944,-8.815822947,-8.820522894,-8.841933298,-8.832113588,-8.833408332,-8.849979629,-8.846318803,-8.897440003,-8.904569407,-8.917734267,-8.930872798,-8.928631641,-8.920783407,-8.926599969,-8.928731675,-8.93075187,-8.950963542,-8.956914225,-8.95726363,-8.973398023,-8.964723233,-8.973221131,-9.024522196,-9.02236051,-9.073171022,-9.105453473,-9.114161026,-9.165035261,-9.157004258,-9.207140134,-9.199630673,-9.217572163,-9.232086225,-9.222848937,-9.23079449,-9.22281687,-9.273708062,-9.276896375,-9.285269027,-9.2755541,-9.268756392,-9.259398022,-9.258479227,-9.265496321,-9.262297104,-9.271524124,-9.270734496,-9.276632094,-9.284492828,-9.290850518,-9.297249531,-9.305399705,-9.313326009,-9.318746784,-9.311009962,-9.304043712,-9.312372824,-9.308477658,-9.304791609,-9.303453303,-9.310277478,-9.303368815,-9.312012297,-9.311221172,-9.320820771,-9.321184515,-9.321845736,-9.322263115,-9.317464629,-9.32506794,-9.325315009,-9.326505459,-9.327776246,-9.328731745
